contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
82,69,1,43,58,2.17,16,5,1
32,50,1,94,68,2.66,76,1,1
90,97,0,97,66,1.58,76,1,0
72,36,0,52,51,4.29,55,0,0
36,39,0,32,32,4.77,72,3,1
76,40,0,98,44,0.78,4,3,0
39,35,0,43,87,2.5,72,5,1
58,62,0,72,68,4.61,13,0,0
30,66,0,99,37,4.84,54,3,1
60,88,0,69,64,4.32,80,4,1
56,87,1,58,92,1.66,28,0,0
87,44,0,85,91,4.68,66,0,0
89,72,0,67,71,0.61,31,4,0
47,98,0,37,32,2.36,29,0,0
44,70,0,32,36,2.13,59,0,1
93,34,0,38,68,4.61,11,5,1
61,89,0,86,78,2.32,59,1,0
46,80,1,34,87,4.93,56,4,1
80,47,0,75,40,1.52,3,1,0
47,58,1,32,34,0.62,27,1,1
77,96,1,77,40,3.98,35,1,1
79,80,0,72,51,1.44,40,2,0
86,61,0,81,72,2.53,52,1,0
94,36,1,85,66,2.16,77,1,0
75,73,0,30,32,4.2,47,1,1
87,90,0,49,81,1.02,57,3,0
99,84,0,95,41,3.66,40,3,0
35,72,0,49,100,4.14,74,5,1
31,36,1,84,83,4.74,27,5,1
99,41,0,77,100,3.36,61,3,0
54,87,0,98,38,2.36,58,2,1
43,64,1,89,56,1.53,56,1,0
73,96,0,95,69,4.04,36,3,0
72,40,0,93,92,1.67,89,0,0
78,30,0,55,61,4.29,63,1,1
47,74,0,39,40,3.72,82,2,0
68,58,0,45,67,1.13,79,5,1
63,87,0,73,91,4.01,20,0,0
87,57,1,74,94,1.99,78,3,1
98,38,1,96,69,1.58,37,3,1
53,69,1,80,52,2.39,11,4,1
83,82,0,86,46,4.82,13,5,1
84,93,0,71,45,1.23,37,2,0
66,49,0,83,40,4.98,12,1,1
86,30,0,37,88,4.38,23,0,0
93,97,0,44,69,1.96,23,3,0
66,55,0,36,100,3.09,60,2,1
67,50,1,62,38,1.68,26,4,1
74,99,1,80,95,4.88,32,2,0
30,82,1,48,78,1.95,58,1,0
65,57,0,86,74,2.4,72,2,0
57,100,1,58,60,4.46,39,4,1
38,37,0,45,95,2.21,19,1,0
65,99,0,45,74,2.94,81,0,0
81,66,1,71,60,3.54,61,5,1
43,95,0,79,48,2.29,6,4,0
38,91,1,92,94,3.73,53,1,0
42,35,1,68,76,0.71,23,0,0
62,38,0,77,56,3.04,52,3,0
93,74,0,98,30,0.85,60,2,0
54,85,0,69,47,1.39,39,0,0
99,43,0,31,30,3.13,27,1,0
95,65,1,59,89,2.46,35,5,1
66,65,0,74,82,0.93,15,5,0
100,70,1,46,60,4.07,63,1,1
86,38,0,42,37,3.36,9,5,0
51,36,0,76,41,2.3,12,4,1
98,91,1,40,47,1.19,30,1,0
90,82,1,66,38,1.69,46,2,0
94,90,0,97,85,1.76,38,2,0
34,76,0,84,47,3.33,16,2,0
96,68,1,93,82,2.47,4,2,0
36,30,0,83,94,1.58,36,2,0
52,69,0,65,43,3.19,60,3,1
53,84,0,79,74,4.93,57,5,1
91,50,1,41,71,3.42,3,4,0
94,44,0,97,96,1.46,39,2,0
81,50,0,95,72,1.05,59,5,0
75,32,0,87,61,3.09,16,2,0
62,84,0,37,36,1.03,8,5,0
34,48,1,81,33,2.03,60,2,1
54,97,1,92,56,1.37,65,5,1
78,91,0,69,32,4.79,45,5,1
73,71,0,38,33,3.66,25,4,0
55,74,0,30,75,1.33,35,1,0
67,40,1,78,74,4.66,85,4,1
77,86,1,79,73,0.85,1,2,0
81,94,0,89,64,1.79,86,0,0
93,77,0,37,71,1.89,37,2,0
74,60,0,75,66,0.87,88,3,0
84,84,0,38,54,1.72,60,3,0
77,98,0,75,85,0.85,71,1,0
41,69,0,41,46,3.88,18,1,1
46,63,1,34,32,1.63,83,4,1
99,59,0,71,37,1.6,25,2,0
51,59,0,41,59,2.02,8,3,1
88,33,1,47,58,2.63,63,3,1
57,49,0,97,92,1.92,71,4,1
38,41,0,55,75,3.77,45,4,1
83,38,0,98,89,3.71,25,5,1
36,35,0,62,37,4.03,3,4,1
37,31,1,50,36,1.76,68,5,1
83,63,1,78,41,4.74,43,3,1
56,81,0,41,43,1.84,30,0,0
42,66,0,64,55,2.18,28,0,0
81,43,0,59,72,3.43,16,3,0
70,37,1,65,74,4.35,15,0,0
32,91,1,38,78,0.85,86,3,1
49,90,0,99,71,3.17,5,1,0
40,49,1,47,90,4.45,61,4,1
86,45,0,86,73,0.55,22,1,0
73,69,1,34,83,2.84,70,2,1
95,32,0,70,91,3.15,81,1,0
36,84,0,30,32,2.4,72,1,1
88,31,1,35,64,2.91,0,4,1
56,35,1,58,84,3.16,83,1,1
42,40,1,99,41,4.01,39,3,1
63,72,0,44,77,0.99,8,2,0
92,60,0,88,85,3.33,51,1,0
55,58,0,75,41,4.41,87,0,0
54,69,1,45,52,0.56,5,0,0
30,80,0,61,83,1.82,76,4,1
49,78,0,82,54,3.16,13,2,0
44,63,0,55,36,4.13,62,0,1
50,39,0,34,62,1.44,39,1,0
42,90,0,84,55,2.25,68,1,0
33,71,0,99,82,0.69,30,3,0
89,100,0,64,63,4.48,71,5,1
70,96,0,31,70,2.03,23,4,1
33,33,0,65,80,0.85,10,5,1
92,49,0,57,80,3.32,53,3,0
