contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
71,59,0,81,100,3.9,31,4,1
54,73,0,43,39,1.19,84,1,1
86,21,0,58,95,4.06,47,5,1
84,69,0,37,68,2.17,28,5,1
45,60,0,30,66,3.7,31,3,1
43,64,0,58,32,4.67,24,1,1
68,28,1,65,63,3.29,75,4,1
57,81,0,80,67,4.64,62,4,1
80,66,0,66,43,1.56,8,3,0
78,24,1,98,93,4.9,70,0,1
38,95,1,82,68,4.43,13,0,0
87,20,1,81,83,0.98,19,5,1
74,63,0,41,31,2.36,83,2,1
51,41,1,81,72,4.67,9,3,1
61,57,0,30,82,0.85,10,2,0
98,38,1,36,32,2.54,38,5,1
98,99,0,46,70,3.76,18,3,0
71,50,1,72,37,0.65,18,4,1
82,86,0,100,92,3.89,42,3,1
88,61,0,46,94,2.13,60,1,0
68,45,1,88,33,1.62,69,2,1
44,32,1,32,97,3.09,71,3,1
100,77,0,58,39,2.95,64,2,1
58,37,1,51,79,4.43,22,5,1
32,86,0,67,52,3.54,59,3,1
39,22,0,83,90,2.4,9,0,0
58,74,0,79,76,3.43,62,2,1
64,77,0,98,32,3.88,1,4,1
35,82,0,59,46,4.72,35,4,1
41,71,1,52,51,3.67,56,3,1
67,43,0,76,45,2.95,65,4,1
48,91,0,50,32,2.18,78,4,1
96,28,1,49,81,4.51,19,2,0
37,56,1,52,62,4.07,41,3,1
37,72,0,97,71,0.85,20,2,0
76,99,0,50,31,3.65,87,3,1
33,43,0,50,68,2.92,65,4,1
80,40,0,30,75,0.97,37,3,1
96,59,0,44,77,3.04,85,5,1
74,81,0,46,56,1.37,77,3,1
37,89,1,80,44,3.69,68,1,1
45,88,0,92,36,1.75,23,3,0
96,33,0,43,86,1.18,25,1,0
38,61,1,88,71,0.87,1,2,0
89,69,0,79,38,2.71,45,1,0
100,80,0,63,35,1.4,33,2,0
44,23,1,35,86,4.35,61,3,1
100,91,1,78,59,0.51,86,2,0
70,94,0,35,84,4.3,40,4,1
51,36,0,98,83,2.84,14,5,1
53,76,1,36,56,4.65,54,3,1
73,67,0,80,88,1.42,2,1,0
30,63,0,30,36,0.96,75,5,1
39,64,0,42,69,3.31,37,0,1
85,99,0,72,31,3.68,50,5,1
79,52,1,56,43,2.18,16,3,0
41,50,0,100,39,0.56,90,5,1
89,66,1,32,79,2.33,82,5,1
55,25,1,87,47,1.55,48,4,1
70,91,1,46,47,2.06,20,2,0
65,90,0,74,45,2.78,87,5,1
52,53,1,87,81,3.66,23,1,1
72,72,0,85,98,4.83,82,1,1
35,33,0,83,81,1.15,39,4,1
98,35,1,58,60,3.56,19,5,1
72,62,0,83,52,1.55,78,5,1
54,92,0,56,71,1.49,34,4,1
47,93,0,74,91,3.35,47,3,1
91,100,0,60,79,3.99,32,0,0
42,31,1,65,44,4.9,55,0,1
72,89,0,90,73,3.96,40,2,0
57,38,0,66,71,1.21,53,1,0
47,60,1,96,74,1.51,43,3,1
88,72,0,65,64,3.93,81,1,1
89,48,1,34,51,2.87,80,3,1
92,89,0,75,67,1.83,71,4,1
86,78,0,81,99,2.62,83,2,0
80,83,0,78,93,4.62,10,4,1
85,43,0,35,36,3.9,90,1,1
56,35,1,39,73,2.53,13,2,1
61,71,0,52,36,4.91,41,5,1
38,99,1,46,95,4.08,78,3,1
97,25,0,73,89,0.53,11,3,0
75,56,0,70,30,1.01,83,2,1
96,23,0,44,91,2.99,16,4,1
55,57,0,73,47,2.07,89,2,1
37,60,0,87,36,4.16,77,4,1
35,100,1,79,83,4.53,24,2,1
53,33,0,81,96,1.58,25,4,1
77,90,0,99,39,3.93,46,0,0
74,70,0,97,90,2.91,24,2,0
42,84,0,92,88,2.26,88,4,1
98,71,0,87,88,4.04,59,5,1
54,49,0,52,98,3.04,59,1,0
49,76,1,73,92,3.36,26,1,1
95,98,0,73,37,0.78,42,2,0
74,49,0,81,84,3.14,75,2,1
76,61,0,96,35,1.85,19,3,1
92,30,0,57,30,2.72,62,4,1
84,46,0,96,85,1.5,79,2,0
48,43,0,47,39,3.27,24,1,1
64,58,0,56,52,1.16,26,1,0
82,91,1,80,45,1.05,51,1,0
55,37,1,89,45,1.35,81,4,1
43,96,0,78,85,4.18,9,0,0
74,64,0,44,35,0.65,49,2,0
73,31,1,97,59,3.78,29,0,1
94,68,1,44,92,0.75,0,4,0
80,50,1,80,30,3.16,53,5,1
72,41,1,77,80,3.98,3,2,1
52,63,0,30,75,1.54,86,3,1
85,83,1,36,50,1.38,6,2,0
48,96,1,82,67,1.8,29,2,0
84,44,0,60,98,3.65,89,2,1
89,70,0,47,92,1.65,64,2,0
88,26,0,41,79,2.76,28,5,1
62,25,0,77,41,1.11,24,2,0
48,43,0,59,98,2.58,39,4,1
57,38,0,36,73,3.31,25,2,1
81,28,0,32,81,0.82,16,5,1
78,55,0,92,38,4.17,30,4,1
66,59,0,35,94,4.72,60,2,1
55,43,1,44,39,1.37,7,2,1
69,67,0,100,75,3.92,68,4,1
67,82,1,72,87,1.91,0,2,0
83,88,1,47,66,3.55,78,5,1
51,72,1,51,81,1.88,70,1,1
45,73,0,90,42,4.38,45,2,1
57,61,0,90,35,2.06,90,3,1
64,64,0,82,87,4.32,90,4,1
89,33,0,55,77,3.95,19,5,1
